Screenshot,Center,Holes (0-5),Link 0,Link 1,Link 2,Link 3,Link 4,Link 5,Status,Who?,Notes,,,,,,,,This is a Dupe,Probably an Error
https://gyazo.com/282503be3aec1812ba1ab549ce6991ac,Blank,"4,5",TCHSDHS,BPPPHHT,TPHSTCH,THBSHTP,DDBTCDD,DTPDTCD,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/632674782541905943/667480143425437706/20200116212520_1.jpg,Blank,"1,2,4,5",TCHSPPP,DBBHDBH,DTCSDCB,SCTTDPC,PDTPSPB,PTSSDDC,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/632674782541905943/667480143425437706/20200116212520_1.jpg,Blank,"1,2,4,5",TCHSPPP,DBBHDBH,DTCSDCB,SCTTDPC,PDTPSPB,PTSSDDC,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://media.discordapp.net/attachments/631430025291497474/667589855374737429/tiger_release_final_20200117_152201.png?width=720&height=405,Blank,"1,2,5",TCHTDTT,THTCTCP,TTHPTCH,PDHSCSB,HTCBDDT,SBBBDCB,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.gyazo.com/thumb/1200/c4490955f11cdea50969b8454adfd8e5-png.jpg,Blank,"0,2,4",TCHTSTC,HPBSSBB,CDBDCCT,CDCBTPD,CHCDSTC,DHSTCCS,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666873697763590144/667614207243452416/1200pm_UTC6.jpg,Blank,"1,4",TCPBHHB,TBCTPHB,HHSPBHB,DHHTCPS,TCPHPST,PPDSTSC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667777756435841025/667788716617629696/tiger_release_final_20200117_093840.png,Blank,"1,5",TCPCCPD,DSHCDHH,SHCSDHP,BPPSTSC,DBSHPCB,DTTCTDB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1Ztbl30Y0ONXJEl2FrZAheb3N8mH23On6,Snake,"2,5",TCPCPTP,PCDCTTS,CTBHPPT,CPBBTDB,PBPBDHP,SHDCTSB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667145204385579009/667225897438412801/Corridors_of_Time.jpg,Snake,"0,1",TCPCTPH,HBHBTTP,TSTCHCD,BHDDSCH,TTBBCTC,THPHHTD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1MwSj3h0RAnjN61eyGNd6tI78QvyZbwD0,Blank,"1,4",TCPDHBC,BBBDTSH,HSHHPBP,CTHTHCC,CBBCSSC,PBSPSSD,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/db7e0da1e1544b74666863908ec1887b,Blank,"1,4",TCPDHBC,BBBDTSH,HSHHPBP,CTHTHCC,CBBCSSC,PBSPSSD,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://drive.google.com/open?id=1MwSj3h0RAnjN61eyGNd6tI78QvyZbwD0,Blank,"1,4",TCPDHBC,BBBDTSH,HSHHPBP,CTHTHCC,CBBCSSC,PBSPSSD,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://drive.google.com/open?id=172GGGemdD9Sp7EerzN9-oE_sxEjs8072,Blank,"1,2,4",TCPDSCB,SPSBHDS,HCBCBPC,CPTCCTH,SBPHBSH,CBSBDBH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1ZVFrCNc85dPC74WGt8q16jSbzs3KW0d-,Blank,"1,2,4",TCPDSCB,SPSBHDS,HCBCBPC,CPTCCTH,SBPHBSH,CBSBDBH,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://cdn.discordapp.com/attachments/667487076723195914/667791631063187486/b2c63777c7271e8d3518c15117854a4e.png,Hexagon,"0,2,3",TCPHCBT,HTHDHPD,DDSPBHH,DPSDSHP,TPCPBTT,HSBHTBH,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667182326807134226/667188992562692136/corridor_even_hour.jpg,Hexagon,3,TCPSBCB,TBHPDSC,BTHCHSD,BHBHPCB,BSBHTDS,DTBPCCP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://ibb.co/MpbG95V,Diamond,"2,4",TCPTCCB,CHCPDDC,TPDHSHT,BPSPHBB,HPTBCCD,TTBCPTT,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/a/jcrN5Dh,Blank,"1,2,4,5",TCPTDPT,CSBTDCP,PBBTPPP,BBBBBBB,TPDPTBP,CHHHBSP,Verified,,Transcribed by Pzycho,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/0791f76e3bdb332dbdb5ce82950551ed,Blank,"1,2,4,5",TCPTDPT,CSBTDCP,PBBTPPP,BBBBBBB,TPDPTBP,CHHHBSP,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://cdn.discordapp.com/attachments/667111309715832877/667360927426936835/image0.jpg,Blank,"0,1,2,5",TCPTHCB,TCSSSCP,DCHDTCT,THBDDDP,DHDSHSD,PBTTHHS,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/eed72ea0e0f079ea863748cde56ea795,Blank,1,TCSBCPS,PHTDBPP,BHHTCSD,TCCHBTD,PSDTTDS,PTCHDHB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1UqTawgz2gXQgm44HkNXD7bJ9ENpkDDKP,Blank,"0,2,3",TCSBPPB,DSTBTTC,SCTCTPC,BSBDSSB,CPBHDHD,BPTBDPH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/eade3f10705e86ce9784933f4af4c99f,Blank,"1,2",TCSCBCB,BTHPHBD,CBBHHPD,SBDHPDC,HBHDTST,BCSSCHH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/f171ea49a20e59d7fc0925f71c834dc7,Blank,"1,2",TCSCBCB,BTHPHBD,CBBHHPD,SBDHPDC,HBHDTST,BCSSCHH,Duplicate,,wait for resort,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://www.dropbox.com/s/uaq02lf3hz9o4as/Screenshot%202020-01-18%2023.26.22.png?dl=0,Blank,"1,2",TCSCBCB,BTHPHBD,CBBHHPD,SBDHPDC,HBHDTST,BCSSCHH,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://i.imgur.com/nZ9xWXq.png,Hexagon,"2,4",TCSCHCP,HTDTHHD,TDBCTSB,DDBBDHP,TBSSBCP,CTDPHTD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666873697763590144/667878475822006281/share-external.png,Blank,"1,4",TCSCHPS,CCSSSCT,BTHPSPC,SSBPBDH,SCPCDSH,PTTBBHB,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667394275385933844/Destiny_2_Screenshot_2020.01.16_-_16.44.15.05.png,Blank,"3,4",TCSCSSB,BHHBTST,SBDTCCC,PSBPSPC,PTHHHBB,CHDPTHP,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667394275385933844/Destiny_2_Screenshot_2020.01.16_-_16.44.15.05.png,Blank,"3,4",TCSCSSB,BHHBTST,SBDTCCC,PSBPSPC,PTHHHBB,CHDPTHP,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://cdn.discordapp.com/attachments/667916970393468928/667922048865271818/Capture48.PNG,Blank,5,TCSDDBH,CTPDBBP,DHPPSTC,STHPPHH,BCPTBHS,DCPTPSH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/Xfc25Rb,Blank,4,TCSDDHD,BTDPHCT,BBSDHBS,BSSHSTT,BPTDSSH,TBSDPCS,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/5jVjNKu,Blank,"2,3,4",TCSPCDH,TTDCTHD,PBCPDBD,STPDBBS,CCBTBHB,PDBDTPD,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/668144053665136651/668165030285410328/20200118132136_1.jpg,Clover,"2,3,4,5",TCSSBSC,TPCSDTH,HPSSTDP,DSBTTCC,TCPCHPP,DSBDHBP,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/ASk59k9,Diamond,1,TCSSBTT,BDTBTSH,DTBDBSP,CTCPDTC,BCBSPBC,BCPPDBB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667619517110943745/667619638645096458/Destiny_2_Screenshot_2020.01.16_-_21.37.30.78.png,Blank,0,TCSSSCP,HPBDPPC,TTHDSHS,HHPPSCB,CDCCBTC,BCPHTSD,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://media.discordapp.net/attachments/667499790950465537/667504416978632724/5cd27110ccbb61000da2aa803f16c686.png,Blank,0,TCSSSHB,PPDCCTT,DCHCTPS,TSTCCSP,CPCSSBB,BPHDTHS,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.gyazo.com/thumb/1200/2baf1fd3ab45d6900cc02d3eca7d545d-png.jpg,Blank,"1,5",TCSTBPS,DHDPTBB,DSSPCSB,PHDDSTH,SSCDDHC,TCDSSPD,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667203889065361429/667209006107852831/20200115_222957.jpg,Plus,0,TCSTSHH,CHDBPCH,DHHPTHT,STDPSSH,HDPBSDS,SSTCTDS,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666873697763590144/667767971799629824/Destiny_2_20200117112248.jpg,Blank,0,TCTDCHC,PTDSDDP,PSDBDTH,SSCHCHC,DDDHHDP,HCDTDDD,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
Destiny 2 Screenshot 2020.01.17 - 00.57.26.45.png,Blank,"2,4",TCTDCHH,CTSPHPT,DDHBHTC,CSPCSPT,BSCTCCT,TPDBBHC,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667487076723195914/667842806647095296/da44a20104ef453544989fe20a6cd3be.png,Blank,"1,3",TCTHCHS,TPBCHSB,HHHCHHS,THDHSPP,PBPCSPH,DPTPBHB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/a/IagNE2N,Clover,"2,4",TCTHDHP,BBTPTHC,SHSTSBS,BPBPPCP,TBSSPCH,BDBPBBT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667849167728541706/667909367890313237/tiger_release_final_20200117_175642.png,Blank,"2,3",TCTPCHB,DDBBTPC,HBDDPDS,DDBDPTS,HBHSBCT,DHSCCDD,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/9osBqFX,Blank,"2,4",TCTPHTH,PDCPSBP,TPPPHTP,BBDHDBH,BDCSSPT,HHCBSPD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/668181669106286593/668191370837491754/ec1034f866f2874fb4287e6ba019e3a3.png,Plus,"2,4",TCTSBTS,DCBTPST,HPHCSPC,HHTSHBP,BTPHHHH,PCSBTST,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/47m1F5i,Plus,"2,4",TCTSBTS,DCBTPST,HPHCSPC,HHTSHBP,BTPHHHH,PCSBTST,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://drive.google.com/open?id=17azG9wlhR4gO3PqQQpC2yHbvFParyOqW,Blank,"0,2,3",TCTSCCT,CHCDTDC,PTHCTDT,TSTBHBP,HDBPPCP,PTTPTSH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667777756435841025/667786958289764382/tiger_release_final_20200117_084529.png,Blank,"0,2",TCTSDDC,PBCDTCD,CPTDCSS,DSPDSTS,PCTSCDP,STTHBDD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/ca9f43c2d4ea5bb642b4bc47155b93bb,Blank,"0,1,4",TCTSPCD,PBHCDHD,BSTHHHC,HCDDTHP,DHPCDHC,TSPSTHB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667487076723195914/667818148552114186/d5e727a3fadba0b20587cb26c6051646.png,Blank,1,TCTTSBH,DPTHBPT,PDHSPDC,THDHBSP,BPHTCTP,DPDCBPT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/6Jzheni,Plus,"1,5",TDBCDHP,DBSCHSS,CBBSTDC,CDTHPPH,PTPHTDD,DPHPSDS,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=143mgSAfaKMEtaBHmsjQMNDAtzH32WTJH,Blank,3,TDBDHHS,PSDDDSD,SBHBTCD,HSPDDCC,CHPHCDC,CPDBSCB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/2fa97d13e1e4016f0819aac74cdef635,Blank,4,TDBDPDP,BBSCDST,PCBHCHT,HBCHHTT,TDTSBSH,PHPTDTS,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667121077377564715/667776270485946434/hex108.png,Blank,"2,5",TDBHCTP,DDHCSPP,STDTDDB,CHHTBSD,BBCHBCT,CPTDCSS,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/87c2d65060043d821022ec63feb8fffe,Blank,"1,2",TDBPBCC,CTPPSDS,HTSDPTD,CTSSDPD,TDDCHTP,CCTSPDT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1ytinHOZ2Dj0Qb5rsywamDsj3yaAnaQel,Blank,3,TDBPSBP,TSTHTTS,HTPPPPP,BTDHSSP,HPCTDCB,TBPBPCB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666873697763590144/668140191319326770/tiger_release_final_20200118_120403.png,Snake,"2,5",TDBSHHD,HCPPCTP,HCSBDTH,TPBDDBB,STBCHTS,PBSSSHP,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667145204385579009/668365459112067082/Emblem_code_Warlock_8.jpg,Snake,"2,5",TDBSHHD,HCPPCTP,HCSBDTH,TPBDDBB,STBCHTS,PBSSSHP,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://cdn.discordapp.com/attachments/667145204385579009/668365459112067082/Emblem_code_Warlock_8.jpg,Snake,"2,5",TDBSHHD,HCPPCTP,HCSBDTH,TPBDDBB,STBCHTS,PBSSSHP,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://gyazo.com/b497b83df368eff05d0fa9ac34ad8bcd,Blank,"0,1,2,3",TDBTBHD,CBHTHBP,CDDPTHT,PPSTBCP,BBBBBBB,BBBBBBB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667519857931059202/668257666589786122/tiger_release_final_20200115_110257.png,Hexagon,"0,4",TDBTBHT,PDDBTSP,CDPSBCC,PPTPHTH,PSDDPPS,TDTBSST,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1rp1DB8Rlee3WIUE9mX04NpMNZmsMwI2-,Blank,0,TDBTHSP,TDCPTHD,CBBHSPS,HHPHPTS,CBDHCHH,CDPBSSS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667288749712998402/667472816479928321/20200116193031_1.jpg,Blank,"1,2,5",TDBTPBD,TDDHPDP,CCPBSHT,CPDTCDT,PDCTBCH,SSBCSST,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/51a408c11de7631ba39fa9dac1867564,Blank,3,TDCHBHD,TCTBBTS,HBTPTPD,DTDTBHB,HCDTHBD,BSHSCCD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/a/7LPbY9T,Diamond,"1,5",TDCPBCP,HTPDHHP,HDCDBBT,SCPSTSS,PSCCCTB,CCTHBTT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1WrHeunohoE5Qza7hv52GE509xmkt06H6,Diamond,"1,5",TDCPBCP,HTPDHHP,HDCDBBT,SCPSTSS,PSCCCTB,CCTHBTT,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://i.imgur.com/7pox8oA.jpg,Blank,"1,5",TDCPCPB,CCBDCHT,BCDCPPH,PHTPSSS,DSTTHTB,DBTDTBD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/a72faf0877222860a6ee53455b4da066,Blank,"1,2",TDCPSTD,TPBDSPC,HSPCSTS,PSCDTPP,HSBTTDH,HSPBHCS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/file/d/1gs-xpehQ-GuBYtsxEm43cY7rdClmDNKS/view?usp=sharing,Blank,"2,4",TDCPTPD,SCDTSCH,TDDTCPT,BDTSHST,PHTBCSD,SHBPSTS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667777756435841025/667785341155016714/tiger_release_final_20200117_123403.png,Blank,"3,5",TDCSBST,BBBBBBB,BBBBBBB,SSHCPDP,SCBTHDT,DTCBCCB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/a/0zwJqqq,Hexagon,"2,4",TDCSSHS,BTSTSCP,PSPCBDB,HSSPPDC,TTDHBPC,DBBTHDH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/e5f7830da0f51d428aa8e7e1818eabed,Blank,"1,4,5",TDCTPST,TDBTBPP,SSTTHCT,SHSBCCB,BCCDBBP,CCHHTDT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666873697763590144/667394945556021249/20200116101205_1.jpg,Clover,4,TDDBBTC,BSTHCCT,DPBSPSH,DPSSTSD,STHCSDP,CDBCCTT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/277e6a3e36178a292bcbc47c305e4b74,Blank,"0,3,4",TDDCDTC,CHHHTBC,TCCPDPT,HSSSPDC,HSHTHHH,PHPSCCC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/61b3a1bba0a63a36a29ca735b9ce8b8e,Blank,1,TDDCPDS,TSDCBPT,SDTBBHD,HBTBHTT,SDDBBDC,CDSTCTD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667145204385579009/667767960399642634/tiger_release_final_20200117_172553.png,Blank,"2,4",TDDCSPH,CDDTPPD,SHTBDCT,TPPCSBC,TSPSHCP,BDHBTSC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667775774790778900/Destiny_2_17_01_2020_17_58_31.png,Blank,5,TDDDBPC,CTSBSDD,TSCCHSB,DPCTHTT,CSDTHTP,PCCHHBB,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/211cfc15998249ef502a76880cf15bfc,Blank,2,TDDDPDD,SDTSSBH,SHCBBSS,HHHCBCT,CDCHDHC,HDCSSPH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
http://prntscr.com/qop509,Hexagon,3,TDDHBHB,BBBBBBB,BBBBBBB,DTCHTDH,CDHPHDH,CTPHTTC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/584402641195630602/667187875451764796/tiger_release_final_20200115_205119.png,Diamond,"3,5",TDDHBHS,PBTHPTB,CTDHDBH,SBDPBTC,SDTSCPH,THBCBBS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1OrF886Kzy7OQCSvBJqPkDMBmJBLBA6Ep,Diamond,"3,5",TDDHBHS,PBTHPTB,CTDHDBH,SBDPBTC,SDTSCPH,THBCBBS,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://images-ext-1.discordapp.net/external/P0evEOfMvFEyl_8OzcPzKrNYAXILGex6KJEjPv0qRfQ/https/i.gyazo.com/thumb/1200/158ecabfd2e5af02a5e084b90bc27ead-png.jpg,Blank,"0,4,5",TDDHTBT,HHTPPHP,DHPDHTH,DBDSPTH,SBSSDDS,SDSCBHB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/0919e074eff9de68701aca03d248055e,Blank,1,TDDPHTT,HPBTTSB,CBHCHPT,STTBBBH,SPDDCBT,BCHCSSH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/e6ce16830e4ae3552b049e3e10541d6d,Blank,5,TDDPTBC,SSCDDHC,TTSPSCH,BDDCBCC,BBCTPPH,THTBTBC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667548646392201218/tiger_release_final_20200116_194011.png,Blank,"4,5",TDDTBDD,TPPDHHS,TDCSCSH,HPDSHCB,HHHSPSS,DSBTCPP,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/8f911982379faa7d16b25c5ceda700f8,Clover,"0,1,3",TDHBBPS,SSHCSHS,CSBBCDT,SPTBBHS,PHBTBPT,HHTPCSB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/c4715239a2936002f825d7f6288b3558,Blank,1,TDHBPTT,CPCTDDP,BCHCSSB,PDSTDHH,DPSBPHD,BBBBDSB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667111309715832877/667158074095566848/Screenshot_282.png,Clover,"1,2,5",TDHCDSS,HDBCDBH,BSTDHPB,BDDTHHT,BDDPTDB,CPDDBSH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/76e12ab5c9f3baf1eb546390a17eb49d,Blank,"3,5",TDHCSHC,HSCCDBC,STHHTPH,TBCHTSP,CPBHHSH,PCDTSDS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666873697763590144/667250340571119616/4e73e27ee19097041bb5e69f97c2d108.png,Blank,"2,4",TDHDBSH,HCHBBTD,CTBBPCS,HPDSHTP,DSTPSCT,DPHCBHB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/d89299ed4905b7a4fcc507fc7fbe242d,Blank,1,TDHDCTC,SCPHTTB,BSPBPCD,BSBDPHD,HSBHDPH,DCSBDSD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667777756435841025/667778460277669928/tiger_release_final_20200117_114905.png,Blank,"1,3,5",TDHDDPH,CPCCPSB,HSDCSTC,CDSCPTT,BHDDCSC,PPDCBSB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667777756435841025/667778460277669928/tiger_release_final_20200117_114905.png,Blank,"1,3,5",TDHDDPH,CPCCPSB,HSDCSTC,CDSCPTT,BHDDCSC,PPDCBSB,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://gyazo.com/3c177dd2f6935c916b5044d4ee0a6b68,Blank,4,TDHDHCB,BBBBBBB,BBBBBBB,SBTTBDC,CHPDSCH,SHCDPCC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/ojx6S5K,Blank,"0,2,3",TDHHBCP,BTCDDBH,TCSPTHT,PTCPTHC,BBSPTPB,SHTHBTP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
Destiny 2 Screenshot 2020.01.17 - 07.32.02.18.png,Blank,"2,3,5",TDHSCDT,BSSPDBH,DPHCSTD,BBHDHPD,SHPSHHC,PPTBTTP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/605177405128310814/667617302878879748/unknown.png,Blank,"2,4,5",TDHSTBC,PPBHSHS,CTDCSSH,BTBPHHS,TDHPDTD,TSTTCTH,Unverified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/605177405128310814/667617302878879748/unknown.png,Blank,"2,4,5",TDHSTBC,PPBHSHS,CTDCSSH,BTBPHHS,TDHPDTD,TSTTCTH,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://cdn.discordapp.com/attachments/667145204385579009/668365190236078080/Emblem_code_Titan_6.jpg,Blank,"2,4,5",TDHSTBC,PPBHSHS,CTDCSSH,BTBPHHS,TDHPDTD,TSTTCTH,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://drive.google.com/open?id=1o3lBTLWFTpZCFAm2JvCF_031DLpF9_py,Blank,"1,4",TDHTHPH,CPPBBDH,BDHHCBP,CPTHCDD,STCCCCS,SSHPDDB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/737a38ca56fb23dfd70aa1fbef28129e,Blank,"1,2",TDPBDDS,DPDBHPP,CCSPDDS,PDBPBCS,BDCDSHS,CPHBDPD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/gallery/PTjsTeP,Blank,"1,5",TDPDBDS,BPBTDCC,DDSDHHD,DDPSCBP,DPPSTDH,HHBSHDH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
