Image,Center,Openings,Link1,Link2,Link3,Link4,Link5,Link6,Confidence,Transcription hash,Transcription count,Incorrect Rotation Flag
https://cdn.discordapp.com/attachments/631850410952491048/668570002948882432/tiger_release_final_20200119_182836.png,B,"2,3",TSBDDDD,DPSDDCC,HDDCCSH,DTDHPPP,PBTPHCP,BHSCHPC,84,a1378cee343d41021d89e2a527eff544cb07756a6966f9a011056be12f1e602b,14,False
https://cdn.discordapp.com/attachments/574329938157764619/668572389847597061/tiger_release_final_20200119_163332.png,B,"1,5",BHCSHDH,HDBDHSD,CSSTBBP,HSHCCHH,PBTHBDC,HHDBBDH,100,277e1ec37632ea41fff86fc6b0515e94a073b33083bfa0575f5239eaefa55cdf,10,False
https://i.imgur.com/lHTfxBC.jpg,B,"1,2,5",PBTBCPS,SBHHBCT,TPTTHCT,CTTPBTD,DBBTHSH,THBCBPC,100,d3a15a38c5aa4b83b1fe1da7e7443ebaf863ddcdc3710cbe4e8832f2226774ba,19,True
https://cdn.discordapp.com/attachments/444243884487344138/668567753371811850/unknown.png,H,3,BBBBBBB,BBBBBBB,TDCPCPB,HBBDPHS,HDBCHDT,BBBBBBB,80,92b3f05a1fe121ec8bbc8947199db8c3c9b8f2dab32296dc2ad320c5caba8a0b,12,False
https://cdn.discordapp.com/attachments/666873697763590144/668572429915914290/unknown.png,B,"1,2",TTTTSDD,SBBPDBD,CBTCTPS,SCCSTBT,PHDSTHB,HBDSDCD,84,219402e1081e801478016a528fe72c18bdf863075ee34037067a1ef86580464d,13,False
https://i.imgur.com/1a0ziJZ.png,B,5,TSHTTDT,HCPSDTS,TPDPSTP,PSPSCDT,DSBPTDH,STDSTSD,90,7671adcc3148838044688f69b0ae46b1b65cabfc67db094f8cb6c9a377dbf060,11,False
https://i.imgur.com/zZn9nt6.jpg,B,"2,5",TCPBHHB,TBCTPHB,HHSPBHB,DHHTCPS,TCPHPST,PPDSTSC,91,88666fd9e35e8d49e3eb1e7b03efac1d3362c39b1196df65434d86f78dd78ba8,12,False
https://cdn.discordapp.com/attachments/666873697763590144/668573851977777191/Destiny_2_Screenshot_2020.01.19_-_15.49.24.29.png,B,"2,4,6",PHTHCCD,DTBHBCC,HSBCBTS,DPCDDPB,CHDDDTS,HHDBPSH,90,65b9e4201898e9f0f79c63d435f1597eb894e657f0c67c42a1beba53bf641139,10,False
https://cdn.discordapp.com/attachments/666873697763590144/668578297340362782/WhiteShdwXIV8.png,B,"2,3,5,6",SDDTCSD,HSTTBDC,CTHBDST,BDBHTDT,PBDSTBT,SBPSHDT,90,518543adf319f3ce25ea5a370f39256ffbf92ceff28b078e4f76049459c856cb,11,False
https://i.imgur.com/xtHhFdf.png,B,"2,5",BSHCDTC,DCPBTCP,SBCTPHS,DSCHHCB,HHBTTHP,TPHHCPB,80,995431c65f4a236b46f915cd312a7932a9bd09187280251294ccde4e2e1f6e85,11,False
https://cdn.discordapp.com/attachments/667254133589540877/668578148736303116/unknown.png,P,"2,6",BBBBBBB,TDBSCPP,DBHPBPD,BBDTHPH,SDDPSHP,BCSPSCB,80,af85e899166fe85610323a7ecd2d2c34c26c56b01c2b5732f35336e83fd81bc6,12,False
https://i.imgur.com/EHb3ybp.png,B,"3,6",CSSBDSB,CCSSBBH,PSCBSDB,HHTDPTS,HCHPBCP,SCDDPPH,81,1a8f4c49be4b22355135c55ec576b59d4a72733113492db4e9ac1897b5af1d57,12,False
https://cdn.discordapp.com/attachments/666873697763590144/668564428152766501/CorridorPiecePrincessCh.png,B,"2,4",PHCBSDC,CCBTBHB,SDHHBHT,CPHCSBP,BHPCBCD,HBTCTHS,81,1acfe3337e9235535a2c96f120f5c03eabd9ce36e8175eca6ba55570df3fcccd,12,False
https://cdn.discordapp.com/attachments/666873697763590144/668577002965434378/2020-01-19_4.png,B,"2,5",SDPSBTB,HBTDCPH,SBDCPHP,HHHBHSP,PCPHDPP,SPTDPSP,90,cccb8789e85165d8479d448229df8b83358f057f25b37ffe6bf8c2bc0a5418f4,11,False
https://i.imgur.com/11WVn7m.jpg,B,"1,4",PCTSCTP,BSBHCBS,CBDHCTP,SPSDHSP,CHTCDHT,STSHPPB,90,ee10215d158887b8f01cfee0a7b63f82e7c50d350dd225d6efb45685f536b4d2,10,False
https://i.imgur.com/adDhjwi.png,S,3,CHHHTHH,BDPPCHH,BBSTTPD,HSHCCHB,STSHPBT,SBSDHTT,83,e31e142195cc59d2b91cf43258425dddcee41b58896a394a3c6cced82acda533,13,False
https://i.imgur.com/0zktNy3.jpg,B,"1,4",DTCDCPC,TBDHCHT,CCPDHBD,BHBSDSB,SDBPHHB,TTHPSPT,92,0cbbb378d9b393da05e6c17b8ebdb459664498fca7f3dff52affdc8214ab3c02,14,False
https://cdn.discordapp.com/attachments/666873697763590144/668580038941212706/tiger_release_final_20200119_231229.png,B,"2,4,6",PSPSBPH,CCSCTBB,SCPHSTC,DHPDCHT,BSDPCTD,TBHTDPH,100,9d06dc0affea0e46d60d50ba5dd9078ce354da841c2a26260e6711bcc92fec9f,12,False
https://cdn.discordapp.com/attachments/666873697763590144/668579928735875086/ap_04C2F8C9-2164-413A-BF49-EC6672EDFCB7.JPG,B,"3,6",DSCDBPS,CPCSSBB,DSPHHDS,HHPBTDP,HHCDCCB,BBDDTDC,100,acf74eddbea3603a5c7548e48fe8049a478e75a0cb3147ab355f26f204f05d9c,11,False
https://cdn.discordapp.com/attachments/667254133589540877/668578412549505024/image0.jpg,B,2,CBSBDDB,HSHTHHH,PDTDPHH,SHPTDPT,CTCPPCC,DCHHTTT,83,d9a8f4157eb2c13f7d3c012938f6248eb9f822e594db11cf2c9016d5cb2a2456,12,False
https://i.imgur.com/mORAovD.png,B,"2,3,5,6",DCPCBSD,BSTDTSB,TSTTCTH,SBTPDTT,CTPSSBH,PSPSSDC,90,ae5e049b8f38bcfff44e282bf15b9fb96f879631cafa6f13b6b3dc5989d4e63e,11,False
https://cdn.discordapp.com/attachments/666873697763590144/668580619034427392/tiger_release_final_20200119_231526.png,B,"2,3,6",HTPPCPB,HTBSBST,SHDPDHC,TBPSSSD,HPTHTSD,DCBBCTP,90,153b0cef94aebe7a7dc0ef3c2b3a3e3b42d348a44aaddacc05394a207e9bbc64,10,False
https://cdn.discordapp.com/attachments/559465456965124097/668573069786349568/Destiny_2_Screenshot_2020.01.19_-_18.45.07.39.png,B,"1,2,3,5",HBSTSCB,BPHTPDH,PBSCTSH,CHCSTTH,PSHCDBS,HTDDDCP,81,492f6e78029674da971c82eee5f7395536b8db0a937f31f23bd3f3d1eb70b9e7,12,True
https://i.imgur.com/6xJrsnU.jpg,B,"4,6",HDCSDPC,HPPDHSS,TSBHSDP,PBCDHDB,HBDBPHP,BCPCTBC,100,9fdbce4566e4084cef448930406d042e978ceeab8d1ad25ead10c8bab0907aa7,12,False
https://i.gyazo.com/39ceeea9fc9e72bd970298f7bf9f9375.jpg,B,5,BBBPCBB,STSBDPH,HPCCPCD,SHTTBTH,PCSBHTP,THBHTHP,90,96b4294c7c61864f37a3e765c26f8aa13820acecec598a2ce8ba254603fdd3c0,12,False
https://cdn.discordapp.com/attachments/666873697763590144/668578107837644831/WhiteShdwXIV7.png,S,5,PTCPDBB,DSDTSHP,STTHBDD,DBBBDPS,SHDSBSD,SBHSCBP,83,7834245c3091e0b84bbc6cdc5f1285fcf3a40e57d8d26d43e74460f5295a79ae,12,False
https://i.imgur.com/qy6AGzf.png,B,2,DSSTPSH,DTHPHSS,HHBSCHB,PCHBDST,PHHBSDH,SSSTSPT,100,41e66418138697e834a5a817f1a28f2b94f1d69be64b2539ccf3e4f1da9249c3,13,False
https://i.imgur.com/HVkz8JA.png,B,3,DPDDHCH,DHCBDSS,HCSSSCT,TSCCPCC,SBHHHCD,SSSHTSH,90,825834e7b74bcbda90bf8c80c1487ad9363555a3f915f8c899b94acdc00757e6,10,False
https://imgur.com/a/0QeZmgF,B,2,PDDHDDP,BCCSSSC,SSSCDHB,PBDCBTB,TCPDHCB,TBTCCSP,81,2d758f100790e6fdbd815d6b23b76d56038654f2c17e24018fc3833be77d70dc,11,False
https://i.imgur.com/MEXYzOo.jpg,B,"2,6",DDTPPSC,SPPSHHC,SCHDDPP,HPCDSTC,CSPHPBH,TTHPTCH,90,bc2344115e360d19b0f1499b36537c9d13f5a1dcfc74415404bae6ac8d80f12b,11,False
https://cdn.discordapp.com/attachments/559465456965124097/668573091852451864/Destiny_2_Screenshot_2020.01.16_-_17.57.03.29.png,B,"2,6",DTCSCTP,PHTBCSD,TTPTPHH,PPPDTCP,TPDBSCS,PPSBCTS,93,7feedb8509b31b5d51742ef32f9c71207b6a7e9cca2b538a8296072ef1e36655,18,True
https://cdn.discordapp.com/attachments/667254133589540877/668578798081540116/unknown.png,P,2,BPSCCSC,HTTTCHT,HHBBBPD,HTPCSDD,CSDPBSC,BBPTSST,90,999fdc16efe5f77da441db944a7f43691ff19e6ce90e6b8eed62d5d149b1a90e,11,False
https://imgur.com/a/9qwJ4og,S,"2,3,6",HPBSSPT,DBCPPDD,DHDDBCD,TCSSBSC,CDTDHBS,HBCBDSP,100,bc04c20b4778056c1a64984ddeabcb1da4503aa10ddbb6e3de589e00c1e8bdcd,10,False
https://i.imgur.com/wesyOIT.jpg,B,"1,3",PTDBSDH,HSCPPBP,DBTSCTS,PPSSHDT,HSPTDTC,PPBTTCP,90,66f35b64c274311c8a01e8fa0a7edaf05086eb7cf5d2cbc6639a9fea6236fa14,11,False
https://i.imgur.com/0H3bUS7.png,B,"1,2,6",TSPPPDH,SPTPPPH,PSBTSDD,SHPDBSP,PHSSBHH,HBHTDHD,81,24ac64efd7a053dc1c1ac363a7ea4055f57317392ee6f469d8de2cf8ccf9dda0,11,False
https://cdn.discordapp.com/attachments/666873697763590144/668580476323233822/tiger_release_final_20200119_231359.png,H,"4,6",SPBBSCC,TPSSPDH,DDBDPPH,SBSSBCS,PDTCSCS,PBDDDPP,80,b71c52a9e61be1aaf02c043a3ec658f0cd8098c91753a592770ea2977776a367,10,False
https://cdn.discordapp.com/attachments/666873697763590144/668560521301196825/Destiny_2_20200119144108.png,B,"4,6",BCCDTTD,HHBTTCP,CBSDBPC,SPCHPTP,PTHCTHH,STDSTTH,90,430ffababf3c161f99c5ef8df37cbadb59ae9b73efb08bc914b4a0228d164dfa,32,True
https://cdn.discordapp.com/attachments/453875283083395084/668572531346767997/Screenshot_5.png,B,"2,6",DDTPPSC,SPPSHHC,SCHDDPP,HPCDSTC,CSPHPBH,TTHPTCH,93,bc2344115e360d19b0f1499b36537c9d13f5a1dcfc74415404bae6ac8d80f12b,17,True
https://cdn.discordapp.com/attachments/542796924437135370/668534976526024747/unknown.png,C,5,PHTPSSS,THHPSCB,THDBCPT,HTHBBTS,HSDDTPP,TSDPCPB,82,cfa389101affaed3733b529a35290447ec93293a13edae2c1fbb0e80af8c6109,28,False
https://imgur.com/a/jmQHsUq,B,1,CBCCDDB,SSCHCHH,PPDPPSH,SBBDHSC,STBSDST,HDBDPCC,83,787d9158173d39402dd83f0eca9c0a7cbbf600f75e804e9ef5eeacec1ebbea45,12,False
https://i.imgur.com/IcurvMj.jpg,C,"2,3",HSHHBTB,DBDCDCP,PCBHBHC,BTHTCCD,CCTPDHT,BPHSDBH,90,4f661c19ab7b74a879f42a53f5efc91479d4cdb04915ff13a96d1141907ca77d,35,True
https://cdn.discordapp.com/attachments/666873697763590144/668580459680235530/RoboHacker1_Destiny2_20200119_22-12-14.png,P,6,CPHCHDS,BBBBBBB,BBBBBBB,BBBBBBB,BTPPCPH,TPDDTPS,100,7dd9c7225e996a300f9d787bd993f3258656f033e37f42f9257c6045ac3a5adf,13,False
https://cdn.discordapp.com/attachments/666873697763590144/668576926163796020/20200119140154_1.jpg,B,3,CHDCDSB,DBCCCSP,DCBCPSH,STTTTDB,SHTSDDB,DCTHCDP,100,4a4fb69a48800dc7906b6693f02d7eb7ec3768d09db3e4b6b47446681e2703fe,16,True
https://imgur.com/a/CtAlA6n,B,"5,6",PTPPSDT,HTBSHTS,BTSHDPT,BSTPDCT,DPSDDCC,TBHTBDS,80,4c1db541be1e1edd102f9ec468f1a832a1a9b9892a27454e84a4160ea2e9b07a,12,False
https://imgur.com/gallery/N7e9KOG,B,"1,4",CHPSPSB,TPTHSBD,DHBPPBB,BTCBTDS,TSDPSSH,HTSTBCC,90,9d99d83b5f07b0d348bb05ea21a3eb9f51b55153719bd07d348fd17e9b14346a,12,False
https://imgur.com/a/8z47nHo,H,6,BSHPCDP,SHBTBHT,SHCBBSS,TTDTCDD,PHDHHSB,HPSSHBT,81,44e019ac59010fac09835bf784a43f92c809ded18640f20d18d1ac93a1ae42c6,12,False
https://i.imgur.com/MFjw0Yo.jpg,P,"5,6",TPPHPPD,PSDTTDS,TSHTBBH,TTSSSPS,CTDSCPH,BBSDHTH,82,c90bba5eef027630e64d57b943478343a1af8a0f960ff7746006e7a25663649a,28,False
https://cdn.discordapp.com/attachments/666873697763590144/668054868212318228/tiger_release_final_20200118_143124.png,B,"2,5,6",TSPCCDH,CCCHHBC,HCPSPHS,TTPHBHH,PBSHDPT,HPSCPBP,80,3897dfa0acbdc6b535ac7e723b1bf2649d1f94a3396b0b31e41fcfd2129bc357,47,False
https://cdn.discordapp.com/attachments/666873697763590144/667823220795244545/unknown.png,B,"1,3",CSHDTTP,DBPHSCP,PDHSTPH,BBBBBBB,BSHBPHC,HBBCDHH,80,3dc0e3d7c227b7ed822b10812dcf1b260267557412f82ef85c56ec969302d70b,52,False
https://imgur.com/a/DgK2D9g,B,"1,2,3",CBBHHPC,TSCDPCP,PTSDCSS,CCPSSSC,DSHCCDH,BDPHBDT,91,19b045bd9f22bd2c09dcb2470beeebd49d129f1513e77565633c2fe08059ef61,12,False
https://media.discordapp.net/attachments/666873697763590144/668581954622455819/BD77E632C6AD7A523732E7F5299013FFCAC6BFBB.png,B,"2,4",TDTPBHS,SPDDHTT,PSHPHBP,HDSBDTP,CDSBDPH,PDSPPHD,81,bcd2ba2a05a3c71a0cb5d1de14dc4c8f594b139175e63c87b95a4380ab563f26,11,False
https://i.imgur.com/n4kE4CL.jpg,B,"2,6",CDHCPTT,DBBSSBD,SPPTSSC,PCCTTHH,TCCCHHD,BCDSPTD,81,22684874583ae3ab53eb2492a1faee52020213f8be4e2e305dbc324e1468ab39,11,False
https://cdn.discordapp.com/attachments/666873697763590144/668581260284919839/IMG_20200115_211900.jpg,B,"2,3,5,6",PBCDPTT,BDSSCTP,CTPHDDS,STTTBSS,DPCDHHT,TTTPDPP,94,53b76a79007297f5191dd08d295e2cfa7dedb16286030876cfe519e2bb13b5f4,20,True
https://imgur.com/a/xmIssRV,B,"1,2,5",DSSPTDC,THBPSPP,SBPSHDS,CCDBTDD,CPSHBDD,TBTDSPP,100,30b245205e27e0ca2e1e38d69c9946d5d1761bc4c84f8e4af75c548997a748e1,11,False
https://cdn.discordapp.com/attachments/490009742773714944/668584417970880522/unknown.png,B,"1,3,5",PSHHBCS,CTTHSBB,CBHBCSH,HSCHSHC,TBPBCBB,HBTSBCH,90,09ea72668ee6c485e2ae12b533f266d2b53352b2f4ae1c5742d06441710a0506,11,False
https://i.imgur.com/YDjrEaN.png,C,4,SPSPTBT,SCBHHTS,HTBSTCS,CDSBBPT,PTTBTPB,HSHBHDB,100,3711c80f4755baa006495b24d4bb98252e8ae6cc17beef1e5eef1fdcb50ee6c9,10,False
https://i.imgur.com/mxVTFAr.png,P,"3,5,6",PPDDBCS,BHTCPDC,STPTTHH,TDPDTPC,CBHDBDH,SDTCTSB,80,2497569c5819097022684a2df4c0160e65e81eaab61e60c779fdea4e4f67e2d8,10,False
https://i.imgur.com/cYy7IHM.png,B,"2,3,4,6",DTTTDDC,CHSSHHC,DCBPPTT,BTTBTTS,CDTSDDB,BPPSSTH,100,6ab5ab19956e8fa3e70c6973d81686fa05c98fc4613f41906c39ed1e893dd5cf,14,False
https://media.discordapp.net/attachments/667254133589540877/668560108170510372/uniq4.jpeg,B,"3,5",HHCPPHC,DDPDHHD,DBHBPTP,HSCCBBD,PBHCDHD,HSHPHCS,90,97a6487dbf93a754e0a278f159a31c5d634c0c865919eba2d5227aa0043dc23e,35,True
https://cdn.discordapp.com/attachments/452161977104728064/668588871541325844/image1.png,B,"1,3,4",TDHHBCP,BTCDDBH,TCSPTHT,PTCPTHC,BBSPTPB,SHTHBTP,81,a55088ac2e9d9f3254e683e26034ee57de6347b68835e4144f91653cc812b314,11,False
https://cdn.discordapp.com/attachments/666873697763590144/668587017503899666/EOrbimTWkAIAi7z.jpeg,B,"2,4,5",TPCBCBC,PTCTBTS,DHPHBCC,PSCBTHC,BTBSBBH,CBTPTPB,81,7ef2d94d12b57d234bec371a7d8319d8f8e721b3e356640a38ee8964f2fc0f13,11,False
https://cdn.discordapp.com/attachments/667254133589540877/668579711793758214/unknown.png,B,"3,5,6",CPBCBHD,CDCTPTS,CBTBPHB,BSBPCHB,SBHCBST,HPCSBHT,81,cd56368d4e5b3ffd671e7ce7db7e6536639ec8ad04ea3c80443ca3d639ab69be,16,False
https://i.imgur.com/7JuwfdN.jpg,B,"2,5,6",SBBPSBB,THBBPHD,BHDSCHD,TSHPBPS,SPHTBTT,CTBTDCH,100,662202368e861d2163b359c3594aa55d70f8ff27e0a58cb978e2303e0682ae39,10,False
https://cdn.discordapp.com/attachments/490009742773714944/668584286596759572/unknown.png,B,"1,3,5",PSHHBCS,CTTHSBB,CBHBCSH,HSCHSHC,TBPBCBB,HBTSBCH,91,09ea72668ee6c485e2ae12b533f266d2b53352b2f4ae1c5742d06441710a0506,12,False
https://cdn.discordapp.com/attachments/666873697763590144/668589149930127411/tiger_release_final_20200119_145330.png,H,5,PCSBSPD,SSTPTSS,PHSPSTS,SDCHPBH,SCDHDPD,DCBPDBC,100,232d5c66714a82946c5821fee3d6fd27e9896db9dfd97cf11d62f2a8088f628e,12,False
https://i.imgur.com/BaztoHP.png,B,"3,6",PDDTHDT,SSBPSPD,HPCSBHT,TSSBSSH,HBHBPDH,CCTTCPS,100,b27457397aac89a7360a274c26eae036ef7dc4b21203352add538c5fceddba26,10,False
https://i.imgur.com/Pco7ZwJ.png,B,"2,5",BTSHDHT,BDPBTPT,DBTDTPB,PDSSSCC,SDSHPTT,DHPBSTS,84,f3a580223fecb239d43a46ba83ec227114e18aea8ee46f724fe9f01a874625f4,13,False
https://i.imgur.com/KvP4PFe.jpg,B,"1,5",CTCCTSD,PHCSPHC,HHHBTPH,TDCSTBP,DPPPSDC,STBHSSP,83,8d16028b4ddd2b73a60296eece45ad3615c1b27820fa5e699192e3578d8faf16,12,False
https://cdn.discordapp.com/attachments/668471224900517892/668558114785853450/unknown.png,B,3,TPBSPTB,DBBBDHC,DDCCTDP,DSSBPHS,DDHSSBB,SBDBBPH,90,9e1a139eb3a0648c4717929582e6fcaaebdfa54bb9f4fde768bf9789b087825e,34,True
https://i.imgur.com/opZcexv.png,B,"2,3,5",CSSDCPD,HDBDPDT,CCTHBTT,BTDCTPP,PBTTBTH,BSBPSDH,83,064fde19756902c6b16a6c4a20ae8b317e0fcd6768efd36f8b93f9ca0ddfa1a5,13,False
https://cdn.discordapp.com/attachments/400011028664156191/668555464040120350/unknown.png,D,"2,5",PDCCBTH,CHSPBHH,BSTPDPS,TSBHBTC,SHPTTDS,TSPDSBB,90,677b14da49903a7366859b294f46dbfaae1abe894ba2569fc0ad98d31f4e5a13,30,True
https://i.imgur.com/pH8YN1V.png,B,"1,2,5",CSTDSCC,BSTPHCC,PHCDDSP,HHBTCHH,HHPHDST,CPDDBCC,90,cd29eaa47b054b621a88f78cf164c076d3032cf34a295e04d858851462bf6324,10,False
https://cdn.discordapp.com/attachments/666873697763590144/668588711058997266/Destiny_2_Screenshot_2020.01.19_-_23.55.20.23.png,B,"1,2,5",BDSSCBD,CBPTPTP,CHDHHSB,PPSHTPC,DCPBTCP,CPCSDSP,80,a0dda2d9f04b57cad2b1b9a821ef084284021d4f2cd1ab602945fbff3909b364,11,False
https://cdn.discordapp.com/attachments/666873697763590144/668585687385374741/unknown.png,B,"2,5",SHTPBBP,HTTSSBB,TCTCCPB,TCCHCPP,CHDHTBT,BCSCSPS,94,72dc31a2c57e29509c7f48a0e1f8952cee9bd4eb580846668739eab66217b64f,19,True
https://i.imgur.com/NOfkyrB.jpg,B,"2,5",BTCPPSP,THBPSTD,HSSBDTH,STTDDCC,HSSTHPD,HTDSSTT,90,d2d7ddac587cea4720e26debf0277c860ce18af9202c5ad137cb3e2eba2125e4,11,False
https://i.imgur.com/nPahMXU.jpg,P,"5,6",TPPHPPD,PSDTTDS,TSHTBBH,TTSSSPS,CTDSCPH,BBSDHTH,91,c90bba5eef027630e64d57b943478343a1af8a0f960ff7746006e7a25663649a,25,True
https://cdn.discordapp.com/attachments/666873697763590144/668577347372318760/tiger_release_final_20200119_115508.png,B,"2,4",TCDTCSB,HDCBDHS,HTBCBCB,SSBCHHH,PTHHPCS,SSTCPPC,80,03a7a8805b76a526bb44fea5bc2ae91ec205bf5db9281dc0cf8296fb1d5e92e4,35,False
https://cdn.discordapp.com/attachments/666872924967403550/668593716419624970/tiger_release_final_20200120_001129.png,B,"2,4,6",PSBTHSP,BDCBBSH,TSBPPTP,HSCSHHD,SCDCPDC,SPSPHHC,83,3007033c79faab6df262b4a9218d7165fba2589e5fe2c182aace24caacc8721b,12,False
https://imgur.com/a/SjS03bn,S,1,PDBHBDH,SPHDSBB,DCHTHPS,CBBDBHD,SHPCTCH,SSSPSSB,90,f5d6f484023a68887ea9d9b94d5f8a1120cda0127189b4beba99dfdf06bf4a6c,22,True
https://i.imgur.com/JZ8NBNN.png,B,2,BBBCCSH,HHHDDDP,HSTTCTD,SCTHSSH,HSHCTPC,CPPCTSS,100,f385ac905f785a69c8a56937960a21cd196dc6d8f6cbfe4be1d7d889387a7f90,11,False
https://i.imgur.com/KDrxlop.png,B,5,SCHCSTH,CDDHBBT,TSDDCHT,PBTHPBT,BSSHTCD,BCPSHST,81,b0210f31d7b3e971f42a04dafd30f3d50a134dec41f322f7d4be6207313119fb,11,False
https://i.imgur.com/28X6D9t.jpg,B,2,PSTPSPS,PSHCPHP,DTPHCCB,CDBPTTT,HTBBDTS,SBBPHCH,100,89f2eaded04c3a7d962c75df01cbb677a7d3c48d783764784acf1b389a493576,10,False
https://i.imgur.com/88Vvo58.jpg,B,"1,4",DBHCBHP,PSCBHCT,HSDHTCT,TPSPBCD,PSPSCBC,CCDTPHT,81,b906b1b3900ffd99e2e14fcb982475ae8077435b5974574faa8342bed3b9e117,16,False
https://i.imgur.com/qfCrrDj.jpg,B,"4,5",SHDDBST,SPBCCDP,CSSSBCB,CCTPPTC,SDBTTPT,PPPDDDC,92,fa32b4856c2522691f4329082bb9ca8ea0b32bb36c5f943a37b79946330a8965,13,False
https://i.imgur.com/NRhIZSY.jpg,B,"2,5",DPCTHTT,PHCHTPT,PTTBBHB,HSHTPDH,HDHBSDD,TTCPHTH,100,983af09cc09390e37120600d23a2b509524281f6941dea8129427bc6448e831a,13,False
https://cdn.discordapp.com/attachments/666873697763590144/668575788618219560/tiger_release_final_20200119_230039.png,B,"1,2,5",DBCCBCH,PCHCBPC,HCDBDDP,CHDBPPT,PPPSBSC,TTCSSHB,80,f4173502d6052e34ceccc833f25dc38bd50364f8bf7ed22ca47992333738f058,32,False
https://i.imgur.com/qs7nvDW.jpg,B,"3,5",DHSBBHS,HBDBCCP,THCDSCC,SDCHBHT,TDCTDHB,SPSSTPD,80,17927f20d03b21780d01107923b23cace508b931683c1c69d28cc98313be5e2b,11,False
https://cdn.discordapp.com/attachments/666873697763590144/668591681129545728/tiger_release_final_20200119_174107.png,H,3,BBBBBBB,BBBBBBB,TDCPCPB,HBBDPHS,HDBCHDT,BBBBBBB,83,92b3f05a1fe121ec8bbc8947199db8c3c9b8f2dab32296dc2ad320c5caba8a0b,12,False
https://cdn.discordapp.com/attachments/587727795699056647/668586201091145768/unknown.png,B,3,DHDBTBB,DTDSSDC,BDHHHTS,STHSBPP,STDDPBP,BPCBPBT,90,63258daf203010fdaf780189a7b353e6b2d238b03591fa61a34c3347d8a7dd32,12,False
https://cdn.discordapp.com/attachments/667254133589540877/668593675185422346/unknown.png,S,"3,5,6",PBBSCDH,BTHHHHC,CCCHCHD,CCCSHBP,TCPBHCT,CPCHPHS,83,0c8faef1f42c0cf8f6b1ca435716359694250c7beb975868f203a65333a577c4,12,False
https://media.discordapp.net/attachments/666873697763590144/668590029311836201/2020-01-19_17_52_33-Destiny_2.png,B,1,DPDSBCD,CSHBSDT,BSDHPPH,CBPCDDC,CHDHBTS,BCSBHDH,93,63f449d07fbece371e59336844b7b8a4eb6d4fefa4556ecf752b72c431ab74c2,15,True
https://cdn.discordapp.com/attachments/667254133589540877/668593223882768404/unknown.png,B,"3,6",HCBDHPH,SPPHCSS,PBBTCPD,TCBPDSB,SSBHBSC,HDCHTPB,83,3ded7ee70fa2bb944eea8ff441f032ab1dd8acaae8d332eb5ff79ea32ab0de88,13,False
https://i.imgur.com/Go4w3QG.jpg,B,"3,6",DDPBSHH,PDTCSCS,HHPDPBS,SDTPTCH,SHTTPDT,HSTSDBB,90,c16476357bb1c3428d502931e4b66baa07e32f1ea51aa60497ef355ee9bb88a5,10,False
https://i.imgur.com/v6sul8f.jpg,B,4,BBBBBBB,BBBBBBB,CPCHSCH,SDHCPCD,CTBPHCT,BBBBBBB,100,9dfb72240256d63899e43204c5e25a960e815f49ed0d38d537e210f031c18df4,11,False
https://cdn.discordapp.com/attachments/668224837616926730/668593898406543368/1-19-2020_4.11.41_PM.png,P,"2,5",CHDTTPP,SSTCBPS,TSTDHDD,PPTHBTH,SBDHPDP,DHBPCBH,90,558b19877d7f374d05749f528aa885b66ac1ae341b4c715afdab4ddd3c55419c,11,False
https://i.imgur.com/FY06bxF.jpg,B,4,BBBBBBB,BBBBBBB,CHBSCDT,HHBSPHC,DSTDCPS,BBBBBBB,100,2411dd5760b80d4cdb3ceda1899a142088639a514d87b4eaf4c2934a303f58e2,20,True
https://imgur.com/a/q8tBLrl,D,"1,3,4,5",PTCPTCT,HHCBPHS,CPHTSPD,PCBBTSC,TCBBCDT,DSHDBPD,80,1cc0f4ad1711e2a3766a58f7ec0fc9a845016fa3432729c8c5fa7d463ec57854,11,False
https://i.imgur.com/EtNGPAI.jpg,B,"2,3",CTHHSTH,DPPTBDT,CPDDBSH,PDBTBCD,PPDBPCB,DCTBDBS,90,9f0dd1578fd07f5e5dc9e3ef4c9c2f6b397b16f7cff6ff3fe18fae8ec514e403,11,False
https://cdn.discordapp.com/attachments/666873697763590144/668574505735684106/tiger_release_final_20200119_135518.png,B,"1,3",HBPCSTD,TPTHTPT,SDHCPSB,PHDSBCS,BBBBBBB,BBBBBBB,80,cbe26a76eba85f30768f9d8a2d08283328e20b4574b393f235059280b8e0f29a,28,False
https://i.imgur.com/aUgDK27.jpg,B,"2,3,6",HBHCTSB,HPCBDCT,BHCPHPB,TDCHBHD,HHHHSPH,HPSHDTC,81,6f26423705bf8c5c2b347f08b48c6445b7f52161774338b61a2e8621bc6bb701,11,False
https://i.imgur.com/qn8kTzo.jpg,H,"2,5",DPPPSBT,HBSCPPC,CTSCBHD,TTTHTCB,DPTSCDB,BSHHHDB,81,7291be1b31a458deea1c77c91014a33a2e63e369702d018b98f48124a4aeff07,11,False
https://i.imgur.com/ug58vr1.jpg,B,1,SCHDTTD,STCDBBC,TDBSDHB,PCPBPTB,DTBCCCT,SHPHTSB,81,ccb4dac2a153c69ddb4f04a137ac2ee252c47c79d2301fdbb1812630fd21d6c6,15,False
